3378
ARE	mediumHigh	NY.GDP.MKTP.CD	1.00000
CAN	mediumHigh	NY.GDP.MKTP.CD	1.00000
GHA	mediumHigh	NY.GDP.MKTP.CD	1.00000
AFE	mediumHigh	NY.GDP.MKTP.CD	1.00000
GTM	mediumHigh	NY.GDP.MKTP.CD	1.00000
UZB	mediumHigh	NY.GDP.MKTP.CD	1.00000
DNK	mediumHigh	NY.GDP.MKTP.CD	1.00000
PRE	mediumHigh	NY.GDP.MKTP.CD	1.00000
AGO	mediumHigh	NY.GDP.MKTP.CD	1.00000
ARB	mediumHigh	NY.GDP.MKTP.CD	1.00000
PAN	mediumHigh	NY.GDP.MKTP.CD	1.00000
CHN	mediumHigh	NY.GDP.MKTP.CD	1.00000
HRV	mediumHigh	NY.GDP.MKTP.CD	1.00000
PER	mediumHigh	NY.GDP.MKTP.CD	1.00000
TMN	mediumHigh	NY.GDP.MKTP.CD	1.00000
SSA	mediumHigh	NY.GDP.MKTP.CD	1.00000
SSF	mediumHigh	NY.GDP.MKTP.CD	1.00000
TSS	mediumHigh	NY.GDP.MKTP.CD	1.00000
SAS	mediumHigh	NY.GDP.MKTP.CD	1.00000
TSA	mediumHigh	NY.GDP.MKTP.CD	1.00000
ITA	mediumHigh	NY.GDP.MKTP.CD	1.00000
IDB	mediumHigh	NY.GDP.MKTP.CD	1.00000
MAC	mediumHigh	NY.GDP.MKTP.CD	1.00000
LIC	mediumHigh	NY.GDP.MKTP.CD	1.00000
THA	mediumHigh	NY.GDP.MKTP.CD	1.00000
HKG	mediumHigh	NY.GDP.MKTP.CD	1.00000
MNA	mediumHigh	NY.GDP.MKTP.CD	1.00000
BGR	mediumHigh	NY.GDP.MKTP.CD	1.00000
SYR	mediumHigh	NY.GDP.MKTP.CD	1.00000
CRI	mediumHigh	NY.GDP.MKTP.CD	1.00000
FIN	mediumHigh	NY.GDP.MKTP.CD	1.00000
ECU	mediumHigh	NY.GDP.MKTP.CD	1.00000
TUR	mediumHigh	NY.GDP.MKTP.CD	1.00000
ARG	mediumHigh	NY.GDP.MKTP.CD	1.00000
IDN	mediumHigh	NY.GDP.MKTP.CD	1.00000
AFW	mediumHigh	NY.GDP.MKTP.CD	1.00000
AUT	mediumHigh	NY.GDP.MKTP.CD	1.00000
LUX	mediumHigh	NY.GDP.MKTP.CD	1.00000
ZAF	mediumHigh	NY.GDP.MKTP.CD	1.00000
IRN	mediumHigh	NY.GDP.MKTP.CD	1.00000
IDA	mediumHigh	NY.GDP.MKTP.CD	1.00000
EGY	mediumHigh	NY.GDP.MKTP.CD	1.00000
KOR	mediumHigh	NY.GDP.MKTP.CD	1.00000
AUS	mediumHigh	NY.GDP.MKTP.CD	1.00000
MAR	mediumHigh	NY.GDP.MKTP.CD	1.00000
SGP	mediumHigh	NY.GDP.MKTP.CD	1.00000
NZL	mediumHigh	NY.GDP.MKTP.CD	1.00000
NOR	mediumHigh	NY.GDP.MKTP.CD	1.00000
JPN	mediumHigh	NY.GDP.MKTP.CD	1.00000
MMR	mediumHigh	NY.GDP.MKTP.CD	1.00000
OSS	mediumHigh	NY.GDP.MKTP.CD	1.00000
NLD	mediumHigh	NY.GDP.MKTP.CD	1.00000
FCS	mediumHigh	NY.GDP.MKTP.CD	1.00000
MEX	mediumHigh	NY.GDP.MKTP.CD	1.00000
HPC	mediumHigh	NY.GDP.MKTP.CD	1.00000
KEN	mediumHigh	NY.GDP.MKTP.CD	1.00000
LKA	mediumHigh	NY.GDP.MKTP.CD	1.00000
KAZ	mediumHigh	NY.GDP.MKTP.CD	1.00000
SVK	mediumHigh	NY.GDP.MKTP.CD	1.00000
VNM	mediumHigh	NY.GDP.MKTP.CD	1.00000
ROU	mediumHigh	NY.GDP.MKTP.CD	1.00000
SDN	mediumHigh	NY.GDP.MKTP.CD	1.00000
ESP	mediumHigh	NY.GDP.MKTP.CD	1.00000
QAT	mediumHigh	NY.GDP.MKTP.CD	1.00000
FRA	mediumHigh	NY.GDP.MKTP.CD	1.00000
SAU	mediumHigh	NY.GDP.MKTP.CD	1.00000
TEA	mediumHigh	NY.GDP.MKTP.CD	1.00000
EAP	mediumHigh	NY.GDP.MKTP.CD	1.00000
POL	mediumHigh	NY.GDP.MKTP.CD	1.00000
LAC	mediumHigh	NY.GDP.MKTP.CD	1.00000
GBR	mediumHigh	NY.GDP.MKTP.CD	1.00000
TLA	mediumHigh	NY.GDP.MKTP.CD	1.00000
LCN	mediumHigh	NY.GDP.MKTP.CD	1.00000
LMC	mediumHigh	NY.GDP.MKTP.CD	1.00000
ISR	mediumHigh	NY.GDP.MKTP.CD	1.00000
LDC	mediumHigh	NY.GDP.MKTP.CD	1.00000
CHE	mediumHigh	NY.GDP.MKTP.CD	1.00000
EAS	mediumHigh	NY.GDP.MKTP.CD	1.00000
EAR	mediumHigh	NY.GDP.MKTP.CD	1.00000
LTE	mediumHigh	NY.GDP.MKTP.CD	1.00000
RUS	mediumHigh	NY.GDP.MKTP.CD	1.00000
DEU	mediumHigh	NY.GDP.MKTP.CD	1.00000
UMC	mediumHigh	NY.GDP.MKTP.CD	1.00000
CEB	mediumHigh	NY.GDP.MKTP.CD	1.00000
EMU	mediumHigh	NY.GDP.MKTP.CD	1.00000
IBD	mediumHigh	NY.GDP.MKTP.CD	1.00000
MIC	mediumHigh	NY.GDP.MKTP.CD	1.00000
LMY	mediumHigh	NY.GDP.MKTP.CD	1.00000
IBT	mediumHigh	NY.GDP.MKTP.CD	1.00000
TMN	high	NY.GDP.MKTP.CD	1.00000
AUS	high	NY.GDP.MKTP.CD	1.00000
HKG	high	NY.GDP.MKTP.CD	1.00000
BRA	high	NY.GDP.MKTP.CD	1.00000
NOR	high	NY.GDP.MKTP.CD	1.00000
BEL	high	NY.GDP.MKTP.CD	1.00000
IDA	high	NY.GDP.MKTP.CD	1.00000
LIC	high	NY.GDP.MKTP.CD	1.00000
OSS	high	NY.GDP.MKTP.CD	1.00000
THA	high	NY.GDP.MKTP.CD	1.00000
COL	high	NY.GDP.MKTP.CD	1.00000
VEN	high	NY.GDP.MKTP.CD	1.00000
MNA	high	NY.GDP.MKTP.CD	1.00000
FRA	high	NY.GDP.MKTP.CD	1.00000
MYS	high	NY.GDP.MKTP.CD	1.00000
EMU	high	NY.GDP.MKTP.CD	1.00000
IDB	high	NY.GDP.MKTP.CD	1.00000
LAC	high	NY.GDP.MKTP.CD	1.00000
TLA	high	NY.GDP.MKTP.CD	1.00000
SSA	high	NY.GDP.MKTP.CD	1.00000
ISR	high	NY.GDP.MKTP.CD	1.00000
BGD	high	NY.GDP.MKTP.CD	1.00000
SSF	high	NY.GDP.MKTP.CD	1.00000
TSS	high	NY.GDP.MKTP.CD	1.00000
ARE	high	NY.GDP.MKTP.CD	1.00000
TSA	high	NY.GDP.MKTP.CD	1.00000
SAS	high	NY.GDP.MKTP.CD	1.00000
SGP	high	NY.GDP.MKTP.CD	1.00000
NGA	high	NY.GDP.MKTP.CD	1.00000
ESP	high	NY.GDP.MKTP.CD	1.00000
PHL	high	NY.GDP.MKTP.CD	1.00000
SAU	high	NY.GDP.MKTP.CD	1.00000
CAN	high	NY.GDP.MKTP.CD	1.00000
TEA	high	NY.GDP.MKTP.CD	1.00000
EAP	high	NY.GDP.MKTP.CD	1.00000
LCN	high	NY.GDP.MKTP.CD	1.00000
NLD	high	NY.GDP.MKTP.CD	1.00000
FCS	high	NY.GDP.MKTP.CD	1.00000
ZAF	high	NY.GDP.MKTP.CD	1.00000
AUT	high	NY.GDP.MKTP.CD	1.00000
KOR	high	NY.GDP.MKTP.CD	1.00000
CHN	high	NY.GDP.MKTP.CD	1.00000
IRL	high	NY.GDP.MKTP.CD	1.00000
SWE	high	NY.GDP.MKTP.CD	1.00000
IDX	high	NY.GDP.MKTP.CD	1.00000
IBD	high	NY.GDP.MKTP.CD	1.00000
ARG	high	NY.GDP.MKTP.CD	1.00000
HPC	high	NY.GDP.MKTP.CD	1.00000
UMC	high	NY.GDP.MKTP.CD	1.00000
RUS	high	NY.GDP.MKTP.CD	1.00000
MIC	high	NY.GDP.MKTP.CD	1.00000
IND	high	NY.GDP.MKTP.CD	1.00000
LTE	high	NY.GDP.MKTP.CD	1.00000
IBT	high	NY.GDP.MKTP.CD	1.00000
AFW	high	NY.GDP.MKTP.CD	1.00000
CEB	high	NY.GDP.MKTP.CD	1.00000
PRE	high	NY.GDP.MKTP.CD	1.00000
SST	high	NY.GDP.MKTP.CD	1.00000
ITA	high	NY.GDP.MKTP.CD	1.00000
DNK	high	NY.GDP.MKTP.CD	1.00000
DEU	high	NY.GDP.MKTP.CD	1.00000
LMC	high	NY.GDP.MKTP.CD	1.00000
EGY	high	NY.GDP.MKTP.CD	1.00000
CHE	high	NY.GDP.MKTP.CD	1.00000
ARB	high	NY.GDP.MKTP.CD	1.00000
LMY	high	NY.GDP.MKTP.CD	1.00000
IRN	high	NY.GDP.MKTP.CD	1.00000
EAS	high	NY.GDP.MKTP.CD	1.00000
TUR	high	NY.GDP.MKTP.CD	1.00000
LDC	high	NY.GDP.MKTP.CD	1.00000
MEX	high	NY.GDP.MKTP.CD	1.00000
POL	high	NY.GDP.MKTP.CD	1.00000
JPN	high	NY.GDP.MKTP.CD	1.00000
IDN	high	NY.GDP.MKTP.CD	1.00000
EAR	high	NY.GDP.MKTP.CD	1.00000
AFE	high	NY.GDP.MKTP.CD	1.00000
GBR	high	NY.GDP.MKTP.CD	1.00000
MEA	high	NY.GDP.MKTP.CD	1.00000
USA	high	NY.GDP.MKTP.CD	1.00000
NAC	high	NY.GDP.MKTP.CD	1.00000
ECA	high	NY.GDP.MKTP.CD	1.00000
EUU	high	NY.GDP.MKTP.CD	1.00000
ECS	high	NY.GDP.MKTP.CD	1.00000
TEC	high	NY.GDP.MKTP.CD	1.00000
PST	high	NY.GDP.MKTP.CD	1.00000
HIC	high	NY.GDP.MKTP.CD	1.00000
OED	high	NY.GDP.MKTP.CD	1.00000
WLD	high	NY.GDP.MKTP.CD	1.00000
MRT	low	NE.DAB.TOTL.CD	1.00000
KIR	low	NE.DAB.TOTL.CD	1.00000
SWZ	low	NE.DAB.TOTL.CD	1.00000
BWA	low	NE.DAB.TOTL.CD	1.00000
TON	low	NE.DAB.TOTL.CD	1.00000
LSO	low	NE.DAB.TOTL.CD	1.00000
GMB	low	NE.DAB.TOTL.CD	1.00000
SYC	low	NE.DAB.TOTL.CD	1.00000
OMN	low	NE.DAB.TOTL.CD	1.00000
GNB	low	NE.DAB.TOTL.CD	1.00000
TGO	low	NE.DAB.TOTL.CD	1.00000
RWA	low	NE.DAB.TOTL.CD	1.00000
VUT	low	NE.DAB.TOTL.CD	1.00000
CAF	low	NE.DAB.TOTL.CD	1.00000
GUY	low	NE.DAB.TOTL.CD	1.00000
BDI	low	NE.DAB.TOTL.CD	1.00000
BLZ	low	NE.DAB.TOTL.CD	1.00000
SOM	low	NE.DAB.TOTL.CD	1.00000
FSM	low	NE.DAB.TOTL.CD	1.00000
MHL	low	NE.DAB.TOTL.CD	1.00000
COG	low	NE.DAB.TOTL.CD	1.00000
COM	low	NE.DAB.TOTL.CD	1.00000
SLB	low	NE.DAB.TOTL.CD	1.00000
BEN	low	NE.DAB.TOTL.CD	1.00000
BTN	low	NE.DAB.TOTL.CD	1.00000
PNG	low	NE.DAB.TOTL.CD	1.00000
GAB	low	NE.DAB.TOTL.CD	1.00000
TCD	low	NE.DAB.TOTL.CD	1.00000
MLI	low	NE.DAB.TOTL.CD	1.00000
MLT	low	NE.DAB.TOTL.CD	1.00000
HND	low	NE.DAB.TOTL.CD	1.00000
BFA	low	NE.DAB.TOTL.CD	1.00000
AZE	low	NE.DAB.TOTL.CD	1.00000
IRQ	low	NE.DAB.TOTL.CD	1.00000
UGA	low	NE.DAB.TOTL.CD	1.00000
BRB	low	NE.DAB.TOTL.CD	1.00000
DMA	low	NE.DAB.TOTL.CD	1.00000
PRY	low	NE.DAB.TOTL.CD	1.00000
NER	low	NE.DAB.TOTL.CD	1.00000
SLE	low	NE.DAB.TOTL.CD	1.00000
CIV	low	NE.DAB.TOTL.CD	1.00000
ATG	low	NE.DAB.TOTL.CD	1.00000
CRI	low	NE.DAB.TOTL.CD	1.00000
ISL	low	NE.DAB.TOTL.CD	1.00000
PAN	low	NE.DAB.TOTL.CD	1.00000
AFG	low	NE.DAB.TOTL.CD	1.00000
CYP	low	NE.DAB.TOTL.CD	1.00000
BHS	low	NE.DAB.TOTL.CD	1.00000
DOM	low	NE.DAB.TOTL.CD	1.00000
ERI	low	NE.DAB.TOTL.CD	1.00000
MNG	low	NE.DAB.TOTL.CD	1.00000
KHM	low	NE.DAB.TOTL.CD	1.00000
LAO	low	NE.DAB.TOTL.CD	1.00000
MDG	low	NE.DAB.TOTL.CD	1.00000
JAM	low	NE.DAB.TOTL.CD	1.00000
TLS	low	NE.DAB.TOTL.CD	1.00000
MUS	low	NE.DAB.TOTL.CD	1.00000
SGP	low	NE.DAB.TOTL.CD	1.00000
TJK	low	NE.DAB.TOTL.CD	1.00000
CMR	low	NE.DAB.TOTL.CD	1.00000
SXM	low	NE.DAB.TOTL.CD	1.00000
SLV	low	NE.DAB.TOTL.CD	1.00000
SYR	low	NE.DAB.TOTL.CD	1.00000
TUN	low	NE.DAB.TOTL.CD	1.00000
KEN	low	NE.DAB.TOTL.CD	1.00000
MAC	low	NE.DAB.TOTL.CD	1.00000
BOL	low	NE.DAB.TOTL.CD	1.00000
SMR	low	NE.DAB.TOTL.CD	1.00000
GTM	low	NE.DAB.TOTL.CD	1.00000
FJI	low	NE.DAB.TOTL.CD	1.00000
FRO	low	NE.DAB.TOTL.CD	1.00000
SEN	low	NE.DAB.TOTL.CD	1.00000
MNE	low	NE.DAB.TOTL.CD	1.00000
ZWE	low	NE.DAB.TOTL.CD	1.00000
LUX	low	NE.DAB.TOTL.CD	1.00000
KWT	low	NE.DAB.TOTL.CD	1.00000
ALB	low	NE.DAB.TOTL.CD	1.00000
SDN	low	NE.DAB.TOTL.CD	1.00000
LKA	low	NE.DAB.TOTL.CD	1.00000
URY	low	NE.DAB.TOTL.CD	1.00000
GHA	low	NE.DAB.TOTL.CD	1.00000
MDA	low	NE.DAB.TOTL.CD	1.00000
ABW	low	NE.DAB.TOTL.CD	1.00000
HKG	low	NE.DAB.TOTL.CD	1.00000
NAM	low	NE.DAB.TOTL.CD	1.00000
NPL	low	NE.DAB.TOTL.CD	1.00000
KGZ	low	NE.DAB.TOTL.CD	1.00000
ARM	low	NE.DAB.TOTL.CD	1.00000
ECU	low	NE.DAB.TOTL.CD	1.00000
MYS	low	NE.DAB.TOTL.CD	1.00000
GRL	low	NE.DAB.TOTL.CD	1.00000
CPV	low	NE.DAB.TOTL.CD	1.00000
DJI	low	NE.DAB.TOTL.CD	1.00000
GIN	low	NE.DAB.TOTL.CD	1.00000
MAR	low	NE.DAB.TOTL.CD	1.00000
DZA	low	NE.DAB.TOTL.CD	1.00000
BRN	low	NE.DAB.TOTL.CD	1.00000
PSS	low	NE.DAB.TOTL.CD	1.00000
HTI	low	NE.DAB.TOTL.CD	1.00000
MKD	low	NE.DAB.TOTL.CD	1.00000
SUR	low	NE.DAB.TOTL.CD	1.00000
THA	low	NE.DAB.TOTL.CD	1.00000
JOR	low	NE.DAB.TOTL.CD	1.00000
TKM	low	NE.DAB.TOTL.CD	1.00000
BHR	low	NE.DAB.TOTL.CD	1.00000
KOR	low	NE.DAB.TOTL.CD	1.00000
PRI	low	NE.DAB.TOTL.CD	1.00000
PER	low	NE.DAB.TOTL.CD	1.00000
NCL	low	NE.DAB.TOTL.CD	1.00000
MDV	low	NE.DAB.TOTL.CD	1.00000
PER	mediumLow	NE.DAB.TOTL.CD	1.00000
NPL	mediumLow	NE.DAB.TOTL.CD	1.00000
THA	mediumLow	NE.DAB.TOTL.CD	1.00000
MYS	mediumLow	NE.DAB.TOTL.CD	1.00000
SGP	mediumLow	NE.DAB.TOTL.CD	1.00000
LAO	mediumLow	NE.DAB.TOTL.CD	1.00000
MAR	mediumLow	NE.DAB.TOTL.CD	1.00000
KOR	mediumLow	NE.DAB.TOTL.CD	1.00000
PNG	mediumLow	NE.DAB.TOTL.CD	1.00000
TKM	mediumLow	NE.DAB.TOTL.CD	1.00000
CYP	mediumLow	NE.DAB.TOTL.CD	1.00000
GIN	mediumLow	NE.DAB.TOTL.CD	1.00000
GRL	mediumLow	NE.DAB.TOTL.CD	1.00000
HTI	mediumLow	NE.DAB.TOTL.CD	1.00000
JOR	mediumLow	NE.DAB.TOTL.CD	1.00000
MLI	mediumLow	NE.DAB.TOTL.CD	1.00000
GEO	mediumLow	NE.DAB.TOTL.CD	1.00000
NAM	mediumLow	NE.DAB.TOTL.CD	1.00000
BDI	mediumLow	NE.DAB.TOTL.CD	1.00000
BRB	mediumLow	NE.DAB.TOTL.CD	1.00000
JAM	mediumLow	NE.DAB.TOTL.CD	1.00000
MLT	mediumLow	NE.DAB.TOTL.CD	1.00000
GAB	mediumLow	NE.DAB.TOTL.CD	1.00000
CAF	mediumLow	NE.DAB.TOTL.CD	1.00000
CRI	mediumLow	NE.DAB.TOTL.CD	1.00000
SAU	mediumLow	NE.DAB.TOTL.CD	1.00000
FRO	mediumLow	NE.DAB.TOTL.CD	1.00000
KHM	mediumLow	NE.DAB.TOTL.CD	1.00000
BHS	mediumLow	NE.DAB.TOTL.CD	1.00000
NER	mediumLow	NE.DAB.TOTL.CD	1.00000
KEN	mediumLow	NE.DAB.TOTL.CD	1.00000
ALB	mediumLow	NE.DAB.TOTL.CD	1.00000
FJI	mediumLow	NE.DAB.TOTL.CD	1.00000
DOM	mediumLow	NE.DAB.TOTL.CD	1.00000
TJK	mediumLow	NE.DAB.TOTL.CD	1.00000
BHR	mediumLow	NE.DAB.TOTL.CD	1.00000
MDG	mediumLow	NE.DAB.TOTL.CD	1.00000
MAC	mediumLow	NE.DAB.TOTL.CD	1.00000
KGZ	mediumLow	NE.DAB.TOTL.CD	1.00000
ECU	mediumLow	NE.DAB.TOTL.CD	1.00000
ABW	mediumLow	NE.DAB.TOTL.CD	1.00000
BFA	mediumLow	NE.DAB.TOTL.CD	1.00000
DZA	mediumLow	NE.DAB.TOTL.CD	1.00000
MNG	mediumLow	NE.DAB.TOTL.CD	1.00000
BRN	mediumLow	NE.DAB.TOTL.CD	1.00000
GTM	mediumLow	NE.DAB.TOTL.CD	1.00000
SWZ	mediumLow	NE.DAB.TOTL.CD	1.00000
PRY	mediumLow	NE.DAB.TOTL.CD	1.00000
PSS	mediumLow	NE.DAB.TOTL.CD	1.00000
RWA	mediumLow	NE.DAB.TOTL.CD	1.00000
ZWE	mediumLow	NE.DAB.TOTL.CD	1.00000
BOL	mediumLow	NE.DAB.TOTL.CD	1.00000
UGA	mediumLow	NE.DAB.TOTL.CD	1.00000
MUS	mediumLow	NE.DAB.TOTL.CD	1.00000
LSO	mediumLow	NE.DAB.TOTL.CD	1.00000
HND	mediumLow	NE.DAB.TOTL.CD	1.00000
SEN	mediumLow	NE.DAB.TOTL.CD	1.00000
LUX	mediumLow	NE.DAB.TOTL.CD	1.00000
SUR	mediumLow	NE.DAB.TOTL.CD	1.00000
MDA	mediumLow	NE.DAB.TOTL.CD	1.00000
PAN	mediumLow	NE.DAB.TOTL.CD	1.00000
AFG	mediumLow	NE.DAB.TOTL.CD	1.00000
COG	mediumLow	NE.DAB.TOTL.CD	1.00000
ISL	mediumLow	NE.DAB.TOTL.CD	1.00000
SLV	mediumLow	NE.DAB.TOTL.CD	1.00000
TUN	mediumLow	NE.DAB.TOTL.CD	1.00000
PRI	mediumLow	NE.DAB.TOTL.CD	1.00000
CMR	mediumLow	NE.DAB.TOTL.CD	1.00000
HKG	mediumLow	NE.DAB.TOTL.CD	1.00000
ARM	mediumLow	NE.DAB.TOTL.CD	1.00000
CUW	mediumLow	NE.DAB.TOTL.CD	1.00000
BWA	mediumLow	NE.DAB.TOTL.CD	1.00000
LKA	mediumLow	NE.DAB.TOTL.CD	1.00000
MOZ	mediumLow	NE.DAB.TOTL.CD	1.00000
URY	mediumLow	NE.DAB.TOTL.CD	1.00000
TCD	mediumLow	NE.DAB.TOTL.CD	1.00000
MNE	mediumLow	NE.DAB.TOTL.CD	1.00000
MKD	mediumLow	NE.DAB.TOTL.CD	1.00000
BEN	mediumLow	NE.DAB.TOTL.CD	1.00000
KWT	mediumLow	NE.DAB.TOTL.CD	1.00000
IRQ	mediumLow	NE.DAB.TOTL.CD	1.00000
MDV	mediumLow	NE.DAB.TOTL.CD	1.00000
MRT	mediumLow	NE.DAB.TOTL.CD	1.00000
CIV	mediumLow	NE.DAB.TOTL.CD	1.00000
TGO	mediumLow	NE.DAB.TOTL.CD	1.00000
NCL	mediumLow	NE.DAB.TOTL.CD	1.00000
PAK	mediumLow	NE.DAB.TOTL.CD	1.00000
COL	mediumLow	NE.DAB.TOTL.CD	1.00000
GHA	mediumLow	NE.DAB.TOTL.CD	1.00000
AZE	mediumLow	NE.DAB.TOTL.CD	1.00000
EST	mediumLow	NE.DAB.TOTL.CD	1.00000
CHL	mediumLow	NE.DAB.TOTL.CD	1.00000
BGD	mediumLow	NE.DAB.TOTL.CD	1.00000
NIC	mediumLow	NE.DAB.TOTL.CD	1.00000
SLE	mediumLow	NE.DAB.TOTL.CD	1.00000
COD	mediumLow	NE.DAB.TOTL.CD	1.00000
PSE	mediumLow	NE.DAB.TOTL.CD	1.00000
OMN	mediumLow	NE.DAB.TOTL.CD	1.00000
GRC	mediumLow	NE.DAB.TOTL.CD	1.00000
GNQ	mediumLow	NE.DAB.TOTL.CD	1.00000
BMU	mediumLow	NE.DAB.TOTL.CD	1.00000
LBN	mediumLow	NE.DAB.TOTL.CD	1.00000
IRL	mediumLow	NE.DAB.TOTL.CD	1.00000
IRN	mediumLow	NE.DAB.TOTL.CD	1.00000
EGY	mediumLow	NE.DAB.TOTL.CD	1.00000
TZA	mediumLow	NE.DAB.TOTL.CD	1.00000
TUR	mediumLow	NE.DAB.TOTL.CD	1.00000
LVA	mediumLow	NE.DAB.TOTL.CD	1.00000
IDN	mediumLow	NE.DAB.TOTL.CD	1.00000
CUB	mediumLow	NE.DAB.TOTL.CD	1.00000
QAT	mediumLow	NE.DAB.TOTL.CD	1.00000
AGO	mediumLow	NE.DAB.TOTL.CD	1.00000
NZL	mediumLow	NE.DAB.TOTL.CD	1.00000
PYF	mediumLow	NE.DAB.TOTL.CD	1.00000
XKX	mediumLow	NE.DAB.TOTL.CD	1.00000
SRB	mediumLow	NE.DAB.TOTL.CD	1.00000
SDN	mediumLow	NE.DAB.TOTL.CD	1.00000
ZAF	mediumLow	NE.DAB.TOTL.CD	1.00000
ISR	mediumLow	NE.DAB.TOTL.CD	1.00000
VEN	mediumLow	NE.DAB.TOTL.CD	1.00000
PRT	mediumLow	NE.DAB.TOTL.CD	1.00000
BIH	mediumLow	NE.DAB.TOTL.CD	1.00000
LTU	mediumLow	NE.DAB.TOTL.CD	1.00000
SSD	mediumLow	NE.DAB.TOTL.CD	1.00000
UZB	mediumLow	NE.DAB.TOTL.CD	1.00000
BGR	mediumLow	NE.DAB.TOTL.CD	1.00000
FIN	mediumLow	NE.DAB.TOTL.CD	1.00000
SVN	mediumLow	NE.DAB.TOTL.CD	1.00000
DNK	mediumLow	NE.DAB.TOTL.CD	1.00000
BLR	mediumLow	NE.DAB.TOTL.CD	1.00000
NOR	mediumLow	NE.DAB.TOTL.CD	1.00000
MEX	mediumLow	NE.DAB.TOTL.CD	1.00000
SVK	mediumLow	NE.DAB.TOTL.CD	1.00000
PSE	medium	NE.DAB.TOTL.CD	1.00000
ARM	medium	NE.DAB.TOTL.CD	1.00000
PER	medium	NE.DAB.TOTL.CD	1.00000
BLR	medium	NE.DAB.TOTL.CD	1.00000
MDG	medium	NE.DAB.TOTL.CD	1.00000
BFA	medium	NE.DAB.TOTL.CD	1.00000
IRN	medium	NE.DAB.TOTL.CD	1.00000
BEN	medium	NE.DAB.TOTL.CD	1.00000
UZB	medium	NE.DAB.TOTL.CD	1.00000
NAM	medium	NE.DAB.TOTL.CD	1.00000
MAR	medium	NE.DAB.TOTL.CD	1.00000
MNG	medium	NE.DAB.TOTL.CD	1.00000
NIC	medium	NE.DAB.TOTL.CD	1.00000
URY	medium	NE.DAB.TOTL.CD	1.00000
LTU	medium	NE.DAB.TOTL.CD	1.00000
OMN	medium	NE.DAB.TOTL.CD	1.00000
ECU	medium	NE.DAB.TOTL.CD	1.00000
TCD	medium	NE.DAB.TOTL.CD	1.00000
CMR	medium	NE.DAB.TOTL.CD	1.00000
COD	medium	NE.DAB.TOTL.CD	1.00000
CRI	medium	NE.DAB.TOTL.CD	1.00000
NPL	medium	NE.DAB.TOTL.CD	1.00000
ALB	medium	NE.DAB.TOTL.CD	1.00000
HTI	medium	NE.DAB.TOTL.CD	1.00000
MLI	medium	NE.DAB.TOTL.CD	1.00000
BRA	medium	NE.DAB.TOTL.CD	1.00000
GIN	medium	NE.DAB.TOTL.CD	1.00000
MEX	medium	NE.DAB.TOTL.CD	1.00000
BWA	medium	NE.DAB.TOTL.CD	1.00000
TZA	medium	NE.DAB.TOTL.CD	1.00000
ZAF	medium	NE.DAB.TOTL.CD	1.00000
DOM	medium	NE.DAB.TOTL.CD	1.00000
GAB	medium	NE.DAB.TOTL.CD	1.00000
SLV	medium	NE.DAB.TOTL.CD	1.00000
AUT	medium	NE.DAB.TOTL.CD	1.00000
MYS	medium	NE.DAB.TOTL.CD	1.00000
VEN	medium	NE.DAB.TOTL.CD	1.00000
CUB	medium	NE.DAB.TOTL.CD	1.00000
ZMB	medium	NE.DAB.TOTL.CD	1.00000
BGR	medium	NE.DAB.TOTL.CD	1.00000
PRI	medium	NE.DAB.TOTL.CD	1.00000
BOL	medium	NE.DAB.TOTL.CD	1.00000
UGA	medium	NE.DAB.TOTL.CD	1.00000
MAC	medium	NE.DAB.TOTL.CD	1.00000
GTM	medium	NE.DAB.TOTL.CD	1.00000
LUX	medium	NE.DAB.TOTL.CD	1.00000
JAM	medium	NE.DAB.TOTL.CD	1.00000
MUS	medium	NE.DAB.TOTL.CD	1.00000
KEN	medium	NE.DAB.TOTL.CD	1.00000
LAO	medium	NE.DAB.TOTL.CD	1.00000
COG	medium	NE.DAB.TOTL.CD	1.00000
SDN	medium	NE.DAB.TOTL.CD	1.00000
TUN	medium	NE.DAB.TOTL.CD	1.00000
GNQ	medium	NE.DAB.TOTL.CD	1.00000
QAT	medium	NE.DAB.TOTL.CD	1.00000
NZL	medium	NE.DAB.TOTL.CD	1.00000
DNK	medium	NE.DAB.TOTL.CD	1.00000
EGY	medium	NE.DAB.TOTL.CD	1.00000
HND	medium	NE.DAB.TOTL.CD	1.00000
AZE	medium	NE.DAB.TOTL.CD	1.00000
KHM	medium	NE.DAB.TOTL.CD	1.00000
THA	medium	NE.DAB.TOTL.CD	1.00000
NER	medium	NE.DAB.TOTL.CD	1.00000
SVN	medium	NE.DAB.TOTL.CD	1.00000
KWT	medium	NE.DAB.TOTL.CD	1.00000
BIH	medium	NE.DAB.TOTL.CD	1.00000
LKA	medium	NE.DAB.TOTL.CD	1.00000
MKD	medium	NE.DAB.TOTL.CD	1.00000
PRT	medium	NE.DAB.TOTL.CD	1.00000
GRC	medium	NE.DAB.TOTL.CD	1.00000
IDN	medium	NE.DAB.TOTL.CD	1.00000
PAN	medium	NE.DAB.TOTL.CD	1.00000
MOZ	medium	NE.DAB.TOTL.CD	1.00000
ISL	medium	NE.DAB.TOTL.CD	1.00000
CHL	medium	NE.DAB.TOTL.CD	1.00000
PAK	medium	NE.DAB.TOTL.CD	1.00000
IRL	medium	NE.DAB.TOTL.CD	1.00000
PRY	medium	NE.DAB.TOTL.CD	1.00000
